Index,Playlist Title,Video Title,Video URL,Duration
194,Math videos in order,Calculus -- The foundation of modern science,https://www.youtube.com/watch?v=rjLJIVoQxz4,19:04
195,Math videos in order,Trigonometry - Easy to understand 3D animation,https://www.youtube.com/watch?v=ovLbCvq7FNA,16:29
196,Math videos in order,"Imaginary Numbers, Functions of Complex Variables: 3D animations.",https://www.youtube.com/watch?v=bIY6ahHVgqA,14:34
197,Math videos in order,"Fourier Transform, Fourier Series, and frequency spectrum",https://www.youtube.com/watch?v=r18Gi8lSkfM,15:46
198,Math videos in order,Divergence and Curl,https://www.youtube.com/watch?v=qOcFJKQPZfo,25:33
199,Math videos in order,Probability - Quantum and Classical,https://www.youtube.com/watch?v=X2eomv6XfWo,22:48
200,Math videos in order,Double integrals and Polar integrals: Explained with 3D visualizations,https://www.youtube.com/watch?v=GHBMiscPE-g,16:02
201,Math videos in order,Linear Algebra - Matrix Transformations,https://www.youtube.com/watch?v=IrggOvOSZr4,19:53
202,Math videos in order,"Eigenvalues and Eigenvectors, Imaginary and Real",https://www.youtube.com/watch?v=8F0gdO643Tc,12:42
203,Math videos in order,"Stability Analysis, State Space - 3D visualization",https://www.youtube.com/watch?v=p9qrHdPEe28,24:49
204,Math videos in order,"Tensors Explained Intuitively: Covariant, Contravariant, Rank",https://www.youtube.com/watch?v=CliW7kSxxWU,11:44
205,Math videos in order,Laplace Transform Explained and Visualized Intuitively,https://www.youtube.com/watch?v=6MXMDrs6ZmA,19:55
206,Math videos in order,Euler-Lagrange equation explained intuitively - Lagrangian Mechanics,https://www.youtube.com/watch?v=EceVJJGAFFI,18:22
207,Math videos in order,Intrinsic Curvature and Singularities,https://www.youtube.com/watch?v=Dl6-5qDifrs,11:37
208,Math videos in order,Exponential Decay,https://www.youtube.com/watch?v=e73wGT_R8fM,11:44
209,Mechanics videos in order,Physics: Laws of Motion - Newton and beyond,https://www.youtube.com/watch?v=Ixf9ZyZaE9Q,26:02
210,Mechanics videos in order,"Torque, Levers, and the Universal Law of Rotation",https://www.youtube.com/watch?v=leZX0GpV5W0,16:58
211,Mechanics videos in order,Gyroscopic Precession and Gyroscopes,https://www.youtube.com/watch?v=HmmbOVfHqcg,11:16
212,Mechanics videos in order,Momentum and Angular Momentum of the Universe,https://www.youtube.com/watch?v=PNHSIEO-KOQ,10:47
213,Mechanics videos in order,Intuitive Explanation for Intermediate Axis Theorem,https://www.youtube.com/watch?v=rbt_YN7LdAM,13:25
214,Mechanics videos in order,"Thermodynamics and the End of the Universe:  Energy, Entropy, and the fundamental laws of physics.",https://www.youtube.com/watch?v=GOrWy_yNBvY,35:56
215,Mechanics videos in order,Entropy: Why the 2nd Law of Thermodynamics is a fundamental law of physics,https://www.youtube.com/watch?v=vE82PDJB8ow,15:10
216,Mechanics videos in order,Entropy is not disorder: micro-state vs macro-state,https://www.youtube.com/watch?v=vX_WLrcgikc,10:29
217,Mechanics videos in order,Maxwell's Demon - Why Information is Entropy,https://www.youtube.com/watch?v=8Uilw9t-syQ,10:40
218,Mechanics videos in order,"Stability Analysis, State Space - 3D visualization",https://www.youtube.com/watch?v=p9qrHdPEe28,24:49
219,Mechanics videos in order,Euler-Lagrange equation explained intuitively - Lagrangian Mechanics,https://www.youtube.com/watch?v=EceVJJGAFFI,18:22
220,Mechanics videos in order,Physics Simulations and Simulating the Human Brain,https://www.youtube.com/watch?v=-nbTrPwQudo,14:20
221,Mechanics videos in order,Anti-Gravity Machines,https://www.youtube.com/watch?v=1hXHa0xJpRM,12:55
222,Mechanics videos in order,Wave Reflection and Transmission,https://www.youtube.com/watch?v=ujtF1H_t5f8,18:17
223,Mechanics videos in order,"Waves: Light, Sound, and the nature of Reality",https://www.youtube.com/watch?v=Io-HXZTepH4,24:58
224,Quantum World,Quantum Spin - Visualizing the physics and mathematics,https://www.youtube.com/watch?v=3k5IWlVdMbo,22:56
225,Quantum World,Quantum Wave Function Visualization,https://www.youtube.com/watch?v=KKr91v7yLcM,11:23
226,Quantum World,What causes the Pauli Exclusion Principle?,https://www.youtube.com/watch?v=Zlp2GQ3OLeE,20:52
227,Quantum World,"Quantum Entanglement, Bell Inequality, EPR paradox",https://www.youtube.com/watch?v=v657Ylwh-_k,35:37
228,Quantum World,Delayed Choice Quantum Eraser - Quantum Physics,https://www.youtube.com/watch?v=SzAQ36b9dzs,26:32
229,Quantum World,Quantum Operators,https://www.youtube.com/watch?v=LZie2QC5Jbc,21:46
230,Quantum World,Quantum Measurements are Entanglement,https://www.youtube.com/watch?v=sFRdVj4rrAE,29:30
231,Quantum World,Quantum Projections,https://www.youtube.com/watch?v=0efTmbk6hf8,15:46
232,Quantum World,Quantum Mechanics:  Animation explaining quantum physics,https://www.youtube.com/watch?v=iVpXrbZ4bnU,25:47
233,Quantum World,Quantum Physics – list of Philosophical Interpretations,https://www.youtube.com/watch?v=XQ25E9gu4qI,23:08
234,Quantum World,Weak Nuclear Force and Standard Model of Particle Physics,https://www.youtube.com/watch?v=iIWTRwJlrGo,15:38
235,Quantum World,"Quarks, Gluon flux tubes, Strong Nuclear Force, & Quantum Chromodynamics",https://www.youtube.com/watch?v=FoR3hq5b5yE,12:39
236,Quantum World,Nuclear Physics,https://www.youtube.com/watch?v=r40h66qiF5I,17:26
237,Quantum World,Probability - Quantum and Classical,https://www.youtube.com/watch?v=X2eomv6XfWo,22:48
238,Quantum World,"Waves: Light, Sound, and the nature of Reality",https://www.youtube.com/watch?v=Io-HXZTepH4,24:58
239,Quantum World,Four Dimension block universe Shattered,https://www.youtube.com/watch?v=nqf9_Dl4-XY,13:27
240,Electric Circuits,Logic Gates from Transistors:  Transistors and Boolean Logic,https://www.youtube.com/watch?v=SW2Bwc17_wA,14:00
241,Electric Circuits,Semiconductors - Physics inside Transistors and Diodes,https://www.youtube.com/watch?v=hrpPKCDLRN0,13:12
242,Electric Circuits,"Voltage, Current, Electricity, Magnetism",https://www.youtube.com/watch?v=XiHVe8U5PhU,11:40
243,Electric Circuits,Capacitors and Capacitance: Capacitor physics and circuit operation,https://www.youtube.com/watch?v=f_MZNsEqyQw,10:02
244,Electric Circuits,Transistors - Field Effect and Bipolar Transistors:  MOSFETS and BJTs,https://www.youtube.com/watch?v=Bine_PbyFSQ,12:17
245,Electric Circuits,Op Amp Circuits: Analog Computers from operational amplifiers,https://www.youtube.com/watch?v=_o4ScgRZtNI,11:38
246,Electric Circuits,Boost Converters and Buck Converters: Power Electronics,https://www.youtube.com/watch?v=vwJYIorz_Aw,14:00
247,Electric Circuits,Solving Electric Circuits,https://www.youtube.com/watch?v=8DP3yM30qTI,10:10
248,Electric Circuits,Electromagnetism - Maxwell's Laws,https://www.youtube.com/watch?v=9Tm2c6NJH4Y,48:30
249,Electric Circuits,Induction Motors - Why and how an induction motor works,https://www.youtube.com/watch?v=I1j1aoELovk,10:50
250,Electric Circuits,"Polarization of Light: circularly polarized, linearly polarized, unpolarized light.",https://www.youtube.com/watch?v=8YkfEft4p-w,19:50
251,Electric Circuits,Electric Flux Paradox,https://www.youtube.com/watch?v=P0Jnx1BjIZM,10:20
252,Electric Circuits,Electric Circuit Components,https://www.youtube.com/watch?v=ggC58hQCX38,18:21
253,Soviet clocks,Soviet alarm clock restoration (Elektronika 6.15M),https://www.youtube.com/watch?v=VWzJf_AXDYQ,16:45
254,Soviet clocks,Fixing 1983 Soviet VFD clock Elektronika (unedited),https://www.youtube.com/watch?v=ngTHMJB9my8,19:49
255,Soviet clocks,Soviet digital clock analysis and restoration,https://www.youtube.com/watch?v=mploYvHzpgM,41:39
256,Mechanical - Fluid Mechanics,Mod-01 Lec-01 Introduction and Fundamental Concepts - I,https://www.youtube.com/watch?v=fa0zHI6nLUo,51:58
257,Mechanical - Fluid Mechanics,Mod-02 Lec-02 Introduction and Fundamental Concepts - II,https://www.youtube.com/watch?v=rr8LAljAeMs,51:48
258,Mechanical - Fluid Mechanics,Mod-03 Lec-03 Introduction and Fundamental Concepts - III,https://www.youtube.com/watch?v=eqpc_ayjjP4,49:56
259,Mechanical - Fluid Mechanics,Mod-04 Lec-04 Fluid Statics Part - I,https://www.youtube.com/watch?v=vXPtNNLEOUc,54:01
260,Mechanical - Fluid Mechanics,Mod-05 Lec-05 Fluid Statics Part - II,https://www.youtube.com/watch?v=IM7CDFNHHDY,52:50
261,Mechanical - Fluid Mechanics,Mod-06 Lec-06 Fluid Statics Part - III,https://www.youtube.com/watch?v=bmcuR1tpyKw,57:28
262,Mechanical - Fluid Mechanics,Mod-07 Lec-07 Fluid Statics Part - IV,https://www.youtube.com/watch?v=y1p9MfRZsh8,52:13
263,Mechanical - Fluid Mechanics,Mod-08 Lec-08 Fluid Statics Part -V,https://www.youtube.com/watch?v=qFODl0Qt4rg,51:58
264,Mechanical - Fluid Mechanics,Mod-09 Lec-09 Fluid Statics Part -VI,https://www.youtube.com/watch?v=1XUWMrDP3TY,49:24
265,Mechanical - Fluid Mechanics,Mod-10 Lec-10 Kinematics of Fluid Part - I,https://www.youtube.com/watch?v=5H0euuo1PGQ,53:26
266,Mechanical - Fluid Mechanics,Mod-11 Lec-11 Kinematics of Fluid Part - II,https://www.youtube.com/watch?v=zWfN21s1R7w,49:15
267,Mechanical - Fluid Mechanics,Mod-12 Lec-12 Kinematics of Fluid Part - III,https://www.youtube.com/watch?v=0HT0OZlGUS0,52:01
268,Mechanical - Fluid Mechanics,Mod-13 Lec-13 Conservation Equations in Fluid Flow Part - I,https://www.youtube.com/watch?v=lGL7Dp8xK_U,49:03
269,Mechanical - Fluid Mechanics,Mod-14 Lec-14 Conservation Equations in Fluid Flow Part - II,https://www.youtube.com/watch?v=Wq8-S0Xet4Q,48:56
270,Mechanical - Fluid Mechanics,Mod-15 Lec-15 Conservation Equations in Fluid Flow Part - III,https://www.youtube.com/watch?v=J-CMaKIZRL4,46:54
271,Digital Circuits by Prof. Santanu Chattopadhyay,Lecture 01:Introduction,https://www.youtube.com/watch?v=CICw_06v68Y,29:14
272,Digital Circuits by Prof. Santanu Chattopadhyay,Lecture 02: Introduction (Contd.),https://www.youtube.com/watch?v=LuvIPkYJxsU,32:00
273,Digital Circuits by Prof. Santanu Chattopadhyay,Lecture 03: Number System,https://www.youtube.com/watch?v=pLTDDsvMnFQ,28:06
274,Digital Circuits by Prof. Santanu Chattopadhyay,Lecture 04: Number System (Contd.),https://www.youtube.com/watch?v=eZhbUZ35aic,31:03
275,Digital Circuits by Prof. Santanu Chattopadhyay,Lecture 05: Number System (Contd.),https://www.youtube.com/watch?v=yTyn_ECCRLw,29:16
276,Digital Circuits by Prof. Santanu Chattopadhyay,Lecture 06: Number System (Contd.),https://www.youtube.com/watch?v=NO7g3C1Xq0U,31:57
277,Digital Circuits by Prof. Santanu Chattopadhyay,Lecture 07: Number System (Contd.),https://www.youtube.com/watch?v=E9mB0wuSyb8,26:20
278,Digital Circuits by Prof. Santanu Chattopadhyay,Lecture 08: Boolean Algebra,https://www.youtube.com/watch?v=KergVtV3SxU,30:11
279,Digital Circuits by Prof. Santanu Chattopadhyay,Lecture 09: Boolean Algebra (Contd.),https://www.youtube.com/watch?v=S5FUqMpVfPE,30:30
280,Digital Circuits by Prof. Santanu Chattopadhyay,Lecture 10: Boolean Algebra (Contd.),https://www.youtube.com/watch?v=HIboT1k25TA,27:11
281,Digital Circuits by Prof. Santanu Chattopadhyay,Lecture 11: Boolean Algebra (Contd.),https://www.youtube.com/watch?v=V9PTbe9cz7o,28:33
282,Digital Circuits by Prof. Santanu Chattopadhyay,Lecture 12: Boolean Algebra (Contd.),https://www.youtube.com/watch?v=BzN3nFV-vTQ,28:37
283,Digital Circuits by Prof. Santanu Chattopadhyay,Lecture 13: Boolean Algebra (Contd.),https://www.youtube.com/watch?v=5ZSFv0gNWgM,32:57
284,Digital Circuits by Prof. Santanu Chattopadhyay,Lecture 14: Logic Gates,https://www.youtube.com/watch?v=9kBog5wYVKM,28:21
285,Digital Circuits by Prof. Santanu Chattopadhyay,Lecture 15: Logic Gates (Contd.),https://www.youtube.com/watch?v=8U7M3jS0ArE,29:02
286,Mechanical - Basic Thermodynamics,Lec-1 Introduction and Fundamental Concepts,https://www.youtube.com/watch?v=9GMBpZZtjXM,60:02
287,Mechanical - Basic Thermodynamics,Lec-2 Zeroth Law and Fundamental Concepts,https://www.youtube.com/watch?v=xQwi9fveGTQ,39:52
288,Mechanical - Basic Thermodynamics,Lec-3 Different Kind of Energy and First Low-I,https://www.youtube.com/watch?v=0jXeNaSM5Xc,60:07
289,Mechanical - Basic Thermodynamics,Lec-4 First Low-II,https://www.youtube.com/watch?v=sUDfpFD0xX4,60:06
290,Mechanical - Basic Thermodynamics,Lec-5 First Low-III,https://www.youtube.com/watch?v=bCToK4_dmbU,60:23
291,Mechanical - Basic Thermodynamics,Lec-6 Second Law and Its Corollaries-I,https://www.youtube.com/watch?v=lvy8h-yWhRQ,60:05
292,Mechanical - Basic Thermodynamics,Lec-7 Second Law and Its Corollaries-II,https://www.youtube.com/watch?v=5q_MMdGINgQ,60:04
293,Mechanical - Basic Thermodynamics,Lec-8 Second Law and Its Corollaries-III,https://www.youtube.com/watch?v=bTgeUXbFiaE,60:07
294,Mechanical - Basic Thermodynamics,Lec-9 Second Law and Its Corollaries-IV,https://www.youtube.com/watch?v=YK4137zwS0A,60:12
295,Mechanical - Basic Thermodynamics,Lec-10 Second Law and Available Energy-I,https://www.youtube.com/watch?v=WFZCmGXJhYY,60:07
296,Mechanical - Basic Thermodynamics,Lec-11 Second Law and Available Energy-II,https://www.youtube.com/watch?v=bvqyQB9_N8M,60:07
297,Mechanical - Basic Thermodynamics,Lec-12 Second Law and Available Energy-III,https://www.youtube.com/watch?v=igucXfRjJrY,60:08
298,Mechanical - Basic Thermodynamics,Lec-13 Thermodynamic Property Relations-I,https://www.youtube.com/watch?v=xTpmdeq25YI,60:09
299,Mechanical - Basic Thermodynamics,Lec-14 Thermodynamic Property Relations-II,https://www.youtube.com/watch?v=QdnssaDSyZs,60:12
300,Mechanical - Basic Thermodynamics,Lec-15 Joule-Kelvin Expansion:Properties of Pure Substances,https://www.youtube.com/watch?v=FP6mCAYXwjU,60:06
